"title","date_posted","position","location","url","District","Archive_Date"
"Elementary Special Education Paraprofessional",2026-05-21,NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9",2026-08-11
"Middle School Special Education Paraprofessional",2026-05-21,NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9",2026-08-11
"Preschool Special Education Resource Teacher",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Elementary Special Education Resource Teachers",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Elementary Special Education Resource Teachers",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Elementary Special Education Resource Teacher",2026-04-23,NA,"Wamsutter","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Junior High School Special Education Resource Teacher",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Educational Sign Language Interpreter",2026-05-29,NA,"Laramie","https://www.wsba-wy.org/vacancies","Albany County School District 1",2026-08-11
"Speech-Language Pathologist",2026-05-14,NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1",2026-08-11
"Elementary School Counselor",2026-08-04,NA,"Hannah","https://www.wsba-wy.org/vacancies","Carbon County School District 2",2026-08-11
"District School Psychologist",2026-05-22,NA,"Saratoga","https://www.wsba-wy.org/vacancies","Carbon County School District 2",2026-08-11
"Occupational Therapist",2026-05-11,NA,"Saratoga","https://www.wsba-wy.org/vacancies","Carbon County School District 2",2026-08-11
"Occupational Therapist",2026-06-02,NA,"Douglas","https://www.wsba-wy.org/vacancies","Converse County School District 1",2026-08-11
"Certified Occupational Therapy Assistant",2026-05-07,NA,"Douglas","https://www.wsba-wy.org/vacancies","Converse County School District 1",2026-08-11
"Instructional Support Specialist, 5 Positions Open",2026-04-24,NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25",2026-08-11
"Speech-Language Pathologist",2026-05-26,NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25",2026-08-11
"Speech-Language Pathologist",2026-03-30,NA,"Torrington","https://www.wsba-wy.org/vacancies","Goshen County School District 1",2026-08-11
"Sign Language Interpreter",2026-04-27,NA,"Buffalo","https://www.wsba-wy.org/vacancies","Johnson County School District 1",2026-08-11
"Speech-Language Pathologist",2026-04-23,NA,"Pine Bluffs","https://www.wsba-wy.org/vacancies","Laramie County School District 2",2026-08-11
"Speech-Language Pathologist Assistant",2026-04-23,NA,"Pine Bluffs","https://www.wsba-wy.org/vacancies","Laramie County School District 2",2026-08-11
"Districtwide School Psychologists",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Districtwide Speech-Language Pathologists",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Elementary School Social Worker",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"K-3 Library Media Specialist",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Assistant Junior High School Girls Basketball Coach",2026-04-02,NA,"Glenrock","https://www.wsba-wy.org/vacancies","Converse County School District 2",2026-08-11
"Assistant High School Football Coach",2026-04-13,NA,"Glenrock","https://www.wsba-wy.org/vacancies","Converse County School District 2",2026-08-11
"Head 7th Grade Volleyball Coach",NA,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"High School Volleyball Assistant Coach",2026-07-16,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"High School Volleyball Head Coach",2026-07-16,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"MS Cross Country Assistant Coach",NA,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Assistant Middle School Girls Basketball Coach",NA,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Assistant High School Girls Basketball Coach",NA,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Head High School Girls Basketball Coach",2026-05-15,NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6",2026-08-11
"Head High School Wrestling Coach",2026-05-15,NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6",2026-08-11
"Head High School Boys Basketball Coach",2026-03-27,NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6",2026-08-11
"Assistant High School Volleyball Coach",2026-03-27,NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6",2026-08-11
"Assistant High School Girls Basketball Coach",2026-03-27,NA,"Pavillion","https://www.wsba-wy.org/vacancies","Fremont County School District 6",2026-08-11
"Assistant High School Cheer Coach",2026-03-27,NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25",2026-08-11
"Assistant High School Boys Basketball Coach",2026-06-08,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1",2026-08-11
"Assistant High School Speech & Debate Coach",2026-06-08,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1",2026-08-11
"Assistant High School Girls Basketball Coach",2026-04-29,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs School District 1",2026-08-11
"Assistant High School Wrestling Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Lead Middle School Boys Wrestling Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Assistant Middle School Boys Wrestling Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Lead Middle School Girls Wrestling Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Assistant Middle School Girls Wrestling Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Assistant Middle School Volleyball Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Assistant High School Track Coach",2026-05-06,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Assistant 9th Grade Boys Basketball Coach",2026-05-26,NA,"Sheridan","https://www.wsba-wy.org/vacancies","Sheridan County School District 2",2026-08-11
"Head Middle School Boys Wrestling Coach",2026-05-04,NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9",2026-08-11
"Head High School Girls Basketball Coach",2026-04-14,NA,"Big Piney","https://www.wsba-wy.org/vacancies","Sublette County School District 9",2026-08-11
"High School Assistant Indoor Track Coach (3 Openings)",2026-06-29,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"High School Assistant Boys Basketball Coach (2 Openings)",2026-06-29,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"High School Assistant Outdoor Track Coach (2 Openings)",2026-06-29,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"High School Assistant Boys Basketball Coach",2026-06-24,NA,"Green River","https://www.wsba-wy.org/vacancies","Sweetwater County School District 2",2026-08-11
"High School Assistant Girls Soccer Coach",2026-06-24,NA,"Green River","https://www.wsba-wy.org/vacancies","Sweetwater County School District 2",2026-08-11
"High School Assistant Boys Swimming & Diving Coach",2026-06-24,NA,"Green River","https://www.wsba-wy.org/vacancies","Sweetwater County School District 2",2026-08-11
"High School Assistant Girls Swimming & Diving Coach",2026-06-24,NA,"Green River","https://www.wsba-wy.org/vacancies","Sweetwater County School District 2",2026-08-11
"Middle School Assistant Boys Swimming & Diving Coach",2026-06-24,NA,"Green River","https://www.wsba-wy.org/vacancies","Sweetwater County School District 2",2026-08-11
"Assistant Middle School Volleyball Coach",2026-03-26,NA,"Worland","https://www.wsba-wy.org/vacancies","Washakie County School District 1",2026-08-11
