"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"School Psychologist (5)","2026-03-31","Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
school psychologist (5)
district wide
2026-03-31","2026-08-21"
"Social Studies Teacher","2026-07-21","Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
social studies teacher
rock springs high school
2026-07-21","2026-08-21"
"Social Worker","2026-05-20","Certified Staff/","Lowell School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
social worker
lowell school
2026-05-20","2026-08-21"
"At-Risk Coordinator","2026-06-10","Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
at-risk coordinator
rock springs high school
2026-06-10","2026-08-21"
"Social Worker","2026-07-31","Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
social worker
rock springs high school
2026-07-31","2026-08-21"
"Resource Teacher","2026-08-19","Certified Staff/","Rock Springs High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
resource teacher
rock springs high school
2026-08-19","2026-08-21"
"Resource Teacher (2)","2026-04-08","Certified Staff/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
resource teacher (2)
rock springs junior high school
2026-04-08","2026-08-21"
"Special Education - Resource Teacher","2025-11-04","Certified Staff/","Eastside Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
special education - resource teacher
eastside elementary
2025-11-04","2026-08-21"
"Resource Teacher","2025-11-04","Certified Staff/","Overland Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
resource teacher
overland elementary
2025-11-04","2026-08-21"
"Resource Teacher","2025-11-04","Certified Staff/","Pilot Butte Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
resource teacher
pilot butte elementary
2025-11-04","2026-08-21"
"Resource Teacher","2025-11-03","Certified Staff/","Desert Elementary (Wamsutter)","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
resource teacher
desert elementary (wamsutter)
2025-11-03","2026-08-21"
"Speech and Language Pathologist (3)","2026-03-31","Certified Staff/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
speech and language pathologist (3)
district wide
2026-03-31","2026-08-21"
"Full-Time Position: Custodian / Nutrition Services",NA,"Combined Positions","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
full-time position: custodian / nutrition services
when filled
<missing>","2026-08-21"
"Substitute - Head Start",NA,"Head Start","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
substitute - head start
when filled
<missing>","2026-08-21"
"Family Advocate",NA,"Head Start",NA,"https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
family advocate
<missing>
<missing>","2026-08-21"
"Full-Time Custodian","2026-07-21","Maintenance/Custodial/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
full-time custodian
rock springs junior high school
2026-07-21","2026-08-21"
"Full-Time Custodian","2026-06-02","Maintenance/Custodial/","Farson Schools","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
full-time custodian
farson schools
2026-06-02","2026-08-21"
"Lead Custodian","2026-07-27","Maintenance/Custodial/","Northpark Elementary","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
lead custodian
northpark elementary
2026-07-27","2026-08-21"
"Accountant I","2026-07-27","Non-Certified Administrator/","Central Administration","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
accountant i
central administration
2026-07-27","2026-08-21"
"Nutrition Services Manager","2026-05-19","Nutrition Services/","Rock Springs Junior High School","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
nutrition services manager
rock springs junior high school
2026-05-19","2026-08-21"
"Nutrition Services Substitute","2026-06-09","Nutrition Services/","District Wide","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
nutrition services substitute
district wide
2026-06-09","2026-08-21"
"Building Paraprofessional (4)",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional (4)
when filled
<missing>","2026-08-21"
"Building Paraprofessional (3)",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional (3)
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Building Paraprofessional",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
building paraprofessional
when filled
<missing>","2026-08-21"
"Special Education Building Paraprofessional (2)",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
special education building paraprofessional (2)
when filled
<missing>","2026-08-21"
"Special Education Building Paraprofessional (2)",NA,"Paraprofessional","When Filled","https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1","Sweetwater County School District 1","fallback
sweetwater county school district 1
https://www.applitrack.com/sweetwater/onlineapp/default.aspx?all=1
special education building paraprofessional (2)
when filled
<missing>","2026-08-21"
